Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,12,Algeria,DZA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,235520,,,,235520,,253184,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,16,American Samoa,ASM,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,49175,,,,49175,,148588,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,712608,,,,712608,,2231850,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,36,Australia,AUS,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,9687608,,,,9687608,,21123658,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,40,Austria,AUT,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,4853,,,,4853,,16676,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,44,Bahamas,BHS,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,5441,,,,5441,,17846,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,48,Bahrain,BHR,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,605051,,,,605051,,1625115,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,50,Bangladesh,BGD,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,102394,,,,102394,,373290,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,51,Armenia,ARM,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,6876,,,,6876,,42125,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,38619,,,,38619,,163026,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,56,Belgium,BEL,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,56468,,,,56468,,346314,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,64,Bhutan,BTN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,7083,,,,7083,,7360,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,68,Bolivia (Plurinational State of),BOL,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,13764,,,,13764,,29770,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,46,,,,46,,270,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,76,Brazil,BRA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,99887,,,,99887,,434364,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,84,Belize,BLZ,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,3982,,,,3982,,14484,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,90,Solomon Isds,SLB,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,334092,,,,334092,,586702,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,92,Br. Virgin Isds,VGB,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1473,,,,1473,,1912,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,9,,,,9,,300,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,96,Brunei Darussalam,BRN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,559247,,,,559247,,1615456,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1009,,,,1009,,10665,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,100,Bulgaria,BGR,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,2016,,,,2016,,7536,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,104,Myanmar,MMR,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,14810643,,,,14810643,,31490318,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,116,Cambodia,KHM,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,905628,,,,905628,,2202862,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,2637,,,,2637,,16760,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,124,Canada,CAN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,197407,,,,197407,,744696,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,144,Sri Lanka,LKA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,81507,,,,81507,,121351,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,152,Chile,CHL,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,186186,,,,186186,,672086,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,156,China,CHN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1343873,,,,1343873,,2939931,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,156,China,CHN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,65420402,,,,65420402,,224070519,,,6
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,170,Colombia,COL,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,35479,,,,35479,,127949,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,174,Comoros,COM,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,663,,,,663,,2258,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,178,Congo,COG,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,3936,,,,3936,,11408,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,180,Dem. Rep. of the Congo,COD,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,14801,,,,14801,,34011,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,184,Cook Isds,COK,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,936,,,,936,,3044,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,203,Czechia,CZE,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,258,,,,258,,2625,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,12829,,,,12829,,57120,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,208,Denmark,DNK,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,25,,,,25,,110,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,214,Dominican Rep.,DOM,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,27174,,,,27174,,50757,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,242,Fiji,FJI,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,364431,,,,364431,,586552,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,246,Finland,FIN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,27,,,,27,,394,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,251,France,FRA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,52501,,,,52501,,256755,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,251,France,FRA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1922,,,,1922,,5086,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,258,French Polynesia,PYF,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,76961,,,,76961,,120748,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,266,Gabon,GAB,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,103462,,,,103462,,293462,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,268,Georgia,GEO,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,18689,,,,18689,,70645,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,270,Gambia,GMB,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,683,,,,683,,2408,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,275,State of Palestine,PSE,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,16426,,,,16426,,79271,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,73692,,,,73692,,643361,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,28676,,,,28676,,92498,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,288,Ghana,GHA,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,215861,,,,215861,,474524,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,296,Kiribati,KIR,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,36933,,,,36933,,85778,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,5299,,,,5299,,18498,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,328,Guyana,GUY,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,28679,,,,28679,,76742,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1901,,,,1901,,53772,,,0
H5,2017,2017,2017,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,5084322,,,,5084322,,12498631,,,0
H5,2017,2017,2017,4,0,1,Import,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",8,Weight in kilograms,1725,,,,1725,,3612,,,0
